Instance;cuPDLP; a-indep,
irish-electricity;600,001091003418;600,001091003418
ivu06;600,0025808811188;600,0025808811188
ivu06-big;600,0769889354706;600,0769889354706
ivu52;287,9246368408203;287,9246368408203
ivu59;600,2753009796143;600,2753009796143
k1mushroom;32,09566807746887;32,09566807746887
kosova1;6,298287868499756;6,298287868499756
kottenpark09;600,0040440559387;600,0040440559387
lr1dr04vc05v17a-t360;600,0027961730957;600,0027961730957
lr2-22dr3-333vc4v17a-t60;600,004998922348;600,004998922348
map06;600,0021560192108;600,0021560192108
map10;600,0046141147614;600,0046141147614
map14860-20;463,27994894981384;463,27994894981384
map16715-04;600,0027968883514;600,0027968883514
map18;577,8154699802399;577,8154699802399
momentum1;600,0000438690186;600,0000438690186
mushroom-best;18,603318214416504;18,603318214416504
mzzv11;600,0021810531616;600,0021810531616
mzzv42z;600,0062510967255;600,0062510967255
n2seq36q;9,081043004989624;9,081043004989624
n3div36;14,99409008026123;14,99409008026123
n3seq24;24,916119813919067;24,916119813919067
neos-1122047;12,919261932373047;12,919261932373047
neos-1171448;1,5817580223083496;1,5817580223083496
neos-1354092;39,817168951034546;39,817168951034546
neos-1367061;30,986600875854492;30,986600875854492
neos-1593097;11,507191896438599;11,507191896438599
neos-2629914-sudost;0,9893679618835449;0,9893679618835449
neos-2746589-doon;87,48143196105957;87,48143196105957
neos-2978205-isar;2,928075075149536;2,928075075149536
neos-2991472-kalu;2,9718430042266846;2,9718430042266846
neos-3025225-shelon;37,68622398376465;37,68622398376465
neos-3208254-reiu;600,0090668201447;600,0090668201447
neos-3209462-rhin;25,345479011535645;25,345479011535645
neos-3229051-yass;25,50502896308899;25,50502896308899
neos-3230511-yuna;26,339950799942017;26,339950799942017
neos-3237086-abava;1,9765801429748535;1,9765801429748535
neos-3322547-alsek;21,624540090560913;21,624540090560913
neos-3354841-apure;58,3500280380249;58,3500280380249
neos-3372571-onahau;276,51470589637756;276,51470589637756
neos-3402294-bobin;13,051084995269775;13,051084995269775
neos-3740487-motru;600,0042521953583;600,0042521953583
neos-3755335-nizao;38,24929904937744;38,24929904937744
neos-3759587-noosa;3,568537950515747;3,568537950515747
neos-4292145-piako;81,30314898490906;81,30314898490906
neos-4295773-pissa;6,7744011878967285;6,7744011878967285
neos-4300652-rahue;3,593144178390503;3,593144178390503
neos-4321076-ruwer;37,520916223526;37,520916223526
neos-4322846-ryton;9,507400035858154;9,507400035858154
neos-4332801-seret;628,4356319904327;628,4356319904327
neos-4332810-sesia;631,6967840194702;631,6967840194702
neos-4355351-swalm;8,851392030715942;8,851392030715942
neos-4359986-taipa;5,32779598236084;5,32779598236084
neos-4360552-sangro;3,601999044418335;3,601999044418335
neos-4408804-prosna;284,13460993766785;284,13460993766785
neos-4409277-trave;1,9278450012207031;1,9278450012207031
neos-4533806-waima;321,89608097076416;321,89608097076416
neos-4535459-waipa;600,0017528533936;600,0017528533936
neos-4545615-waita;600,0022339820862;600,0022339820862
neos-4555749-wards;254,90154385566711;254,90154385566711
neos-4562542-watut;600,0037941932678;600,0037941932678
neos-4647027-thurso;142,0309340953827;142,0309340953827
neos-4647030-tutaki;70,91445183753967;70,91445183753967
neos-4647032-veleka;196,6052188873291;196,6052188873291
neos-4722843-widden;179,17392683029175;179,17392683029175
neos-4724674-aorere;455,8726110458374;455,8726110458374
neos-4760493-puerua;600,6064698696136;600,6064698696136
neos-4763324-toguru;600,0033230781555;600,0033230781555
